API,lon,lat,porosity,depth_m
2965748,-119.758713,35.66412,0.384,129.54
3003280,-119.771291,35.670319,0.384,193.548
3003280,-119.771291,35.670319,0.384,262.128
3012654,-119.761961,35.653615,0.384,61.4172
3012654,-119.761961,35.653615,0.384,127.254
3012654,-119.761961,35.653615,0.384,144.3228
3012654,-119.761961,35.653615,0.384,268.95552
3012654,-119.761961,35.653615,0.384,270.2052
3016931,-119.752367,35.647972,0.384,70.7136
3024045,-119.77015,35.664272,0.384,144.78
3038056,-119.8095157,35.70445877,0.384,182.88
3038056,-119.8095157,35.70445877,0.384,209.3976
3038162,-119.8139816,35.71101128,0.384,54.2544
3038162,-119.8139816,35.71101128,0.384,59.1312
3042318,-119.792287,35.689902,0.384,121.92
3053682,-119.795831,35.693854,0.384,103.632
3053682,-119.795831,35.693854,0.384,119.1768
3054362,-119.79065,35.686164,0.384,108.8136
2951419,-119.772317,35.667468,0.383,80.1624
2951419,-119.772317,35.667468,0.383,112.776
2952662,-119.777576,35.676499,0.383,477.012
2955337,-119.759786,35.649248,0.383,176.4792
2961362,-119.784408,35.685615,0.383,513.2832
2965748,-119.758713,35.66412,0.383,121.3104
2965748,-119.758713,35.66412,0.383,114.6048
3002808,-119.771849,35.673545,0.383,40.5384
3005674,-119.772405,35.670232,0.383,165.2016
3012654,-119.761961,35.653615,0.383,37.338
3016931,-119.752367,35.647972,0.383,80.1624
3034257,-119.801974,35.694261,0.383,55.1688
3034265,-119.800136,35.707628,0.383,78.3336
3037843,-119.810025,35.70207523,0.383,163.9824
3038131,-119.794049,35.68888294,0.383,37.1856
3038131,-119.794049,35.68888294,0.383,83.5152
3038131,-119.794049,35.68888294,0.383,106.9848
3038131,-119.794049,35.68888294,0.383,140.8176
3038162,-119.8139816,35.71101128,0.383,126.1872
3038162,-119.8139816,35.71101128,0.383,131.9784
3038164,-119.8072793,35.71496014,0.383,76.2
3042318,-119.792287,35.689902,0.383,135.636
3043486,-119.796355,35.692524,0.383,134.112
3043530,-119.795242,35.691592,0.383,229.8192
3053682,-119.795831,35.693854,0.383,147.2184
3022252,-119.806959,35.704389,0.383,92.964
2950608,-119.750448,35.650961,0.382,457.5048
2951418,-119.773995,35.66685,0.382,48.1584
2951419,-119.772317,35.667468,0.382,51.2064
2952662,-119.777576,35.676499,0.382,421.5384
2955337,-119.759786,35.649248,0.382,162.7632
2955337,-119.759786,35.649248,0.382,167.64
2955337,-119.759786,35.649248,0.382,172.8216
2958473,-119.744913,35.64086,0.382,224.028
2963902,-119.760213,35.66018,0.382,176.784
2965742,-119.758383,35.66464,0.382,70.7136
2965748,-119.758713,35.66412,0.382,73.4568
2965748,-119.758713,35.66412,0.382,78.0288
3003280,-119.771291,35.670319,0.382,293.37
3005673,-119.77291,35.672123,0.382,120.7008
3005674,-119.772405,35.670232,0.382,193.548
3016931,-119.752367,35.647972,0.382,87.1728
3022253,-119.80497,35.702535,0.382,93.8784
3037839,-119.810781,35.704511,0.382,163.068
3038056,-119.8095157,35.70445877,0.382,108.8136
3038057,-119.7966846,35.69089914,0.382,48.768
3038163,-119.8128095,35.71497521,0.382,161.544
3044749,-119.786814,35.683851,0.382,131.064
3048800,-119.763368,35.650838,0.382,207.8736
3048800,-119.763368,35.650838,0.382,267.9192
2951418,-119.773995,35.66685,0.381,78.9432
2958471,-119.746173,35.64249,0.381,196.9008
2965748,-119.758713,35.66412,0.381,74.9808
2965748,-119.758713,35.66412,0.381,76.2
2965748,-119.758713,35.66412,0.381,77.1144
2965748,-119.758713,35.66412,0.381,119.1768
2965748,-119.758713,35.66412,0.381,120.0912
2965748,-119.758713,35.66412,0.381,130.4544
2965748,-119.758713,35.66412,0.381,131.064
2970956,-119.730669,35.625057,0.381,276.1488
2974685,-119.752773,35.66561,0.381,134.7216
3012654,-119.761961,35.653615,0.381,66.9036
3012654,-119.761961,35.653615,0.381,111.7092
3016930,-119.753634,35.650313,0.381,170.9928
3016932,-119.753739,35.645631,0.381,183.3372
3024045,-119.77015,35.664272,0.381,165.8112
3036127,-119.806099,35.709212,0.381,103.9368
3037839,-119.810781,35.704511,0.381,64.008
3037839,-119.810781,35.704511,0.381,89.0016
3037843,-119.810025,35.70207523,0.381,187.7568
3038056,-119.8095157,35.70445877,0.381,194.7672
3038162,-119.8139816,35.71101128,0.381,56.0832
3038162,-119.8139816,35.71101128,0.381,97.536
3038163,-119.8128095,35.71497521,0.381,42.672
3038163,-119.8128095,35.71497521,0.381,67.6656
3038163,-119.8128095,35.71497521,0.381,70.104
3038164,-119.8072793,35.71496014,0.381,42.672
3038164,-119.8072793,35.71496014,0.381,64.008
3042317,-119.793996,35.68973,0.381,109.728
3043534,-119.793267,35.68988,0.381,372.4656
2948715,-119.764432,35.664662,0.381,167.3352
3022252,-119.806959,35.704389,0.381,318.8208
2951419,-119.772317,35.667468,0.38,107.8992
2951954,-119.793227,35.692182,0.38,59.7408
2952267,-119.75464,35.649282,0.38,484.632
2958471,-119.746173,35.64249,0.38,193.8528
2958472,-119.746793,35.636491,0.38,242.6208
2958966,-119.777631,35.674672,0.38,195.6816
2958966,-119.777631,35.674672,0.38,360.8832
2961362,-119.784408,35.685615,0.38,438.3024
2963902,-119.760213,35.66018,0.38,284.0736
2965745,-119.759143,35.66477,0.38,87.1728
2965748,-119.758713,35.66412,0.38,122.8344
2972286,-119.748393,35.64041,0.38,189.5856
2980686,-119.77397,35.671468,0.38,65.28816
3003280,-119.771291,35.670319,0.38,259.3848
3012654,-119.761961,35.653615,0.38,38.2524
3012654,-119.761961,35.653615,0.38,62.0268
3022253,-119.80497,35.702535,0.38,286.512
3036127,-119.806099,35.709212,0.38,175.8696
3037839,-119.810781,35.704511,0.38,87.1728
3038056,-119.8095157,35.70445877,0.38,197.2056
3038131,-119.794049,35.68888294,0.38,35.9664
3038131,-119.794049,35.68888294,0.38,198.7296
3038162,-119.8139816,35.71101128,0.38,64.6176
3038163,-119.8128095,35.71497521,0.38,82.296
3038163,-119.8128095,35.71497521,0.38,121.92
3042311,-119.794643,35.691886,0.38,96.9264
3042317,-119.793996,35.68973,0.38,111.8616
3042317,-119.793996,35.68973,0.38,138.684
2951954,-119.793227,35.692182,0.379,225.552
2955337,-119.759786,35.649248,0.379,144.4752
2955337,-119.759786,35.649248,0.379,167.0304
2958471,-119.746173,35.64249,0.379,188.3664
2958473,-119.744913,35.64086,0.379,220.98
2963902,-119.760213,35.66018,0.379,308.4576
2963902,-119.760213,35.66018,0.379,452.628
2965748,-119.758713,35.66412,0.379,64.6176
2965748,-119.758713,35.66412,0.379,111.252
2965748,-119.758713,35.66412,0.379,127.7112
2970956,-119.730669,35.625057,0.379,278.5872
2972286,-119.748393,35.64041,0.379,222.504
3005675,-119.774174,35.672383,0.379,150.5712
3012654,-119.761961,35.653615,0.379,58.2168
3032615,-119.804834,35.698862,0.379,181.0512
3034265,-119.800136,35.707628,0.379,64.008
3037839,-119.810781,35.704511,0.379,60.6552
3037843,-119.810025,35.70207523,0.379,87.1728
3037843,-119.810025,35.70207523,0.379,166.116
3037926,-119.8018388,35.69067844,0.379,188.6712
3038131,-119.794049,35.68888294,0.379,115.824
3038162,-119.8139816,35.71101128,0.379,96.012
3038162,-119.8139816,35.71101128,0.379,164.8968
3038163,-119.8128095,35.71497521,0.379,37.4904
3043534,-119.793267,35.68988,0.379,121.92
3044749,-119.786814,35.683851,0.379,383.1336
2958474,-119.744863,35.63973,0.379,206.3496
2952267,-119.75464,35.649282,0.378,327.0504
2955337,-119.759786,35.649248,0.378,170.688
2963902,-119.760213,35.66018,0.378,242.9256
2965748,-119.758713,35.66412,0.378,124.0536
2965748,-119.758713,35.66412,0.378,115.824
2972286,-119.748393,35.64041,0.378,350.52
3012654,-119.761961,35.653615,0.378,67.17792
3012654,-119.761961,35.653615,0.378,111.4044
3012654,-119.761961,35.653615,0.378,140.6652
3018564,-119.789922,35.689024,0.378,175.26
3034261,-119.774349,35.687581,0.378,85.0392
3038131,-119.794049,35.68888294,0.378,83.82
3038164,-119.8072793,35.71496014,0.378,220.0656
3043486,-119.796355,35.692524,0.378,131.064
3044749,-119.786814,35.683851,0.378,80.1624
3044749,-119.786814,35.683851,0.378,381
3048800,-119.763368,35.650838,0.378,189.2808
2958474,-119.744863,35.63973,0.378,254.508
2951418,-119.773995,35.66685,0.377,173.736
2951954,-119.793227,35.692182,0.377,341.6808
2965748,-119.758713,35.66412,0.377,112.1664
2972286,-119.748393,35.64041,0.377,345.0336
3003280,-119.771291,35.670319,0.377,198.12
3003280,-119.771291,35.670319,0.377,231.9528
3034286,-119.787819,35.69991,0.377,86.5632
3034286,-119.787819,35.69991,0.377,109.728
3037839,-119.810781,35.704511,0.377,162.4584
3037843,-119.810025,35.70207523,0.377,49.9872
3037843,-119.810025,35.70207523,0.377,175.5648
3038131,-119.794049,35.68888294,0.377,68.2752
3038131,-119.794049,35.68888294,0.377,97.8408
3038164,-119.8072793,35.71496014,0.377,67.9704
3043530,-119.795242,35.691592,0.377,95.0976
3043530,-119.795242,35.691592,0.377,282.5496
3043534,-119.793267,35.68988,0.377,129.54
3044742,-119.812413,35.706208,0.377,82.9056
3048800,-119.763368,35.650838,0.377,254.508
2951418,-119.773995,35.66685,0.376,52.4256
2961362,-119.784408,35.685615,0.376,268.8336
2961362,-119.784408,35.685615,0.376,285.5976
2961362,-119.784408,35.685615,0.376,513.8928
2963902,-119.760213,35.66018,0.376,59.7408
2965110,-119.78553,35.682088,0.376,334.3656
2965748,-119.758713,35.66412,0.376,76.8096
2965748,-119.758713,35.66412,0.376,110.9472
2965748,-119.758713,35.66412,0.376,111.8616
2965889,-119.724836,35.58974,0.376,1409.7
2972286,-119.748393,35.64041,0.376,352.3488
2980686,-119.77397,35.671468,0.376,408.432
3003280,-119.771291,35.670319,0.376,274.32
3005675,-119.774174,35.672383,0.376,181.0512
3034286,-119.787819,35.69991,0.376,84.7344
3034265,-119.800136,35.707628,0.376,41.4528
3037926,-119.8018388,35.69067844,0.376,185.928
3038056,-119.8095157,35.70445877,0.376,225.552
3038056,-119.8095157,35.70445877,0.376,227.9904
3038131,-119.794049,35.68888294,0.376,137.16
2951419,-119.772317,35.667468,0.375,109.1184
2955337,-119.759786,35.649248,0.375,187.1472
2955337,-119.759786,35.649248,0.375,204.216
2958478,-119.743823,35.63615,0.375,202.0824
2961362,-119.784408,35.685615,0.375,67.056
2961362,-119.784408,35.685615,0.375,422.7576
2965748,-119.758713,35.66412,0.375,120.396
2965889,-119.724836,35.58974,0.375,786.384
3003280,-119.771291,35.670319,0.375,229.8192
3003280,-119.771291,35.670319,0.375,288.036
3016930,-119.753634,35.650313,0.375,173.4312
3038131,-119.794049,35.68888294,0.375,105.4608
3038162,-119.8139816,35.71101128,0.375,183.4896
3038163,-119.8128095,35.71497521,0.375,48.1584
3038164,-119.8072793,35.71496014,0.375,226.1616
3042318,-119.792287,35.689902,0.375,144.1704
3043486,-119.796355,35.692524,0.375,87.7824
3044742,-119.812413,35.706208,0.375,142.3416
3044749,-119.786814,35.683851,0.375,379.7808
2958474,-119.744863,35.63973,0.375,212.4456
2951981,-119.785854,35.687217,0.375,265.176
2951419,-119.772317,35.667468,0.374,112.4712
2952267,-119.75464,35.649282,0.374,378.5616
2958472,-119.746793,35.636491,0.374,248.412
2958966,-119.777631,35.674672,0.374,88.0872
2961362,-119.784408,35.685615,0.374,414.528
2961362,-119.784408,35.685615,0.374,417.2712
2963902,-119.760213,35.66018,0.374,38.4048
2965748,-119.758713,35.66412,0.374,86.5632
2965748,-119.758713,35.66412,0.374,124.3584
2965748,-119.758713,35.66412,0.374,128.6256
3012654,-119.761961,35.653615,0.374,269.2908
3034257,-119.801974,35.694261,0.374,126.7968
3034264,-119.802826,35.709239,0.374,64.6176
3036127,-119.806099,35.709212,0.374,141.1224
3034265,-119.800136,35.707628,0.374,43.5864
3038056,-119.8095157,35.70445877,0.374,62.7888
3038057,-119.7966846,35.69089914,0.374,70.7136
3038057,-119.7966846,35.69089914,0.374,114.6048
3043481,-119.795307,35.692463,0.374,161.2392
3043482,-119.793662,35.691535,0.374,201.168
3043530,-119.795242,35.691592,0.374,277.9776
2958966,-119.777631,35.674672,0.373,326.136
2963902,-119.760213,35.66018,0.373,237.744
2965748,-119.758713,35.66412,0.373,109.1184
2965748,-119.758713,35.66412,0.373,132.8928
2974685,-119.752773,35.66561,0.373,115.2144
3003280,-119.771291,35.670319,0.373,266.3952
3034286,-119.787819,35.69991,0.373,83.5152
3037839,-119.810781,35.704511,0.373,78.6384
3038057,-119.7966846,35.69089914,0.373,30.48
3038164,-119.8072793,35.71496014,0.373,78.6384
3043530,-119.795242,35.691592,0.373,281.3304
3043534,-119.793267,35.68988,0.373,303.276
3043534,-119.793267,35.68988,0.373,163.6776
3053732,-119.7895,35.685268,0.373,128.016
2951419,-119.772317,35.667468,0.372,45.4152
2958475,-119.745673,35.635161,0.372,233.172
2961362,-119.784408,35.685615,0.372,521.208
2963902,-119.760213,35.66018,0.372,391.9728
2965748,-119.758713,35.66412,0.372,87.4776
2965748,-119.758713,35.66412,0.372,110.3376
2965748,-119.758713,35.66412,0.372,121.0056
2972286,-119.748393,35.64041,0.372,366.3696
3003280,-119.771291,35.670319,0.372,293.64432
3034286,-119.787819,35.69991,0.372,80.4672
3034593,-119.791628,35.702109,0.372,52.4256
3037926,-119.8018388,35.69067844,0.372,184.404
3038057,-119.7966846,35.69089914,0.372,45.72
3038162,-119.8139816,35.71101128,0.372,103.632
3038163,-119.8128095,35.71497521,0.372,56.0832
3043530,-119.795242,35.691592,0.372,125.5776
3043534,-119.793267,35.68988,0.372,304.8
2958474,-119.744863,35.63973,0.372,210.9216
2950608,-119.750448,35.650961,0.371,370.0272
2958471,-119.746173,35.64249,0.371,209.7024
2958473,-119.744913,35.64086,0.371,207.264
2961362,-119.784408,35.685615,0.371,260.2992
2965110,-119.78553,35.682088,0.371,299.3136
2965742,-119.758383,35.66464,0.371,43.5864
2965748,-119.758713,35.66412,0.371,94.488
2965748,-119.758713,35.66412,0.371,131.3688
2970956,-119.730669,35.625057,0.371,310.2864
3003280,-119.771291,35.670319,0.371,259.3848
3012654,-119.761961,35.653615,0.371,112.4712
3012654,-119.761961,35.653615,0.371,269.5956
3034257,-119.801974,35.694261,0.371,100.584
3036127,-119.806099,35.709212,0.371,177.3936
3038056,-119.8095157,35.70445877,0.371,32.9184
3038056,-119.8095157,35.70445877,0.371,92.964
3038057,-119.7966846,35.69089914,0.371,57.6072
3038131,-119.794049,35.68888294,0.371,106.3752
3038164,-119.8072793,35.71496014,0.371,75.8952
3043530,-119.795242,35.691592,0.371,278.5872
3043530,-119.795242,35.691592,0.371,311.5056
3044742,-119.812413,35.706208,0.371,52.4256
2952267,-119.75464,35.649282,0.37,403.86
2952267,-119.75464,35.649282,0.37,463.9056
2952662,-119.777576,35.676499,0.37,130.4544
2958471,-119.746173,35.64249,0.37,202.692
2958475,-119.745673,35.635161,0.37,109.1184
2963902,-119.760213,35.66018,0.37,43.8912
2965742,-119.758383,35.66464,0.37,82.296
2965742,-119.758383,35.66464,0.37,143.256
2965748,-119.758713,35.66412,0.37,55.7784
2965748,-119.758713,35.66412,0.37,77.724
2965748,-119.758713,35.66412,0.37,131.9784
2965889,-119.724836,35.58974,0.37,1347.216
2970956,-119.730669,35.625057,0.37,277.368
3003280,-119.771291,35.670319,0.37,201.168
3003280,-119.771291,35.670319,0.37,201.7776
3012654,-119.761961,35.653615,0.37,111.0996
3016931,-119.752367,35.647972,0.37,176.784
3037839,-119.810781,35.704511,0.37,220.3704
3037843,-119.810025,35.70207523,0.37,46.9392
3042318,-119.792287,35.689902,0.37,84.1248
3043481,-119.795307,35.692463,0.37,133.1976
3043530,-119.795242,35.691592,0.37,147.5232
2951419,-119.772317,35.667468,0.369,67.9704
2958471,-119.746173,35.64249,0.369,249.936
2958966,-119.777631,35.674672,0.369,363.6264
2965745,-119.759143,35.66477,0.369,31.6992
2965748,-119.758713,35.66412,0.369,119.4816
3037926,-119.8018388,35.69067844,0.369,155.1432
3038056,-119.8095157,35.70445877,0.369,91.44
3038164,-119.8072793,35.71496014,0.369,31.6992
3038164,-119.8072793,35.71496014,0.369,75.5904
3042318,-119.792287,35.689902,0.369,150.876
3043485,-119.79702,35.69292,0.369,153.6192
3044742,-119.812413,35.706208,0.369,181.0512
3044742,-119.812413,35.706208,0.369,200.8632
3022252,-119.806959,35.704389,0.369,32.004
2953933,-119.770123,35.66581,0.368,201.168
2965748,-119.758713,35.66412,0.368,71.9328
2965748,-119.758713,35.66412,0.368,93.8784
3034257,-119.801974,35.694261,0.368,95.4024
3034479,-119.77857,35.691269,0.368,56.6928
3037839,-119.810781,35.704511,0.368,77.4192
3038056,-119.8095157,35.70445877,0.368,228.6
3038057,-119.7966846,35.69089914,0.368,52.7304
3042318,-119.792287,35.689902,0.368,118.872
3043482,-119.793662,35.691535,0.368,149.352
3043485,-119.79702,35.69292,0.368,153.0096
3043530,-119.795242,35.691592,0.368,145.0848
3043530,-119.795242,35.691592,0.368,251.7648
2952267,-119.75464,35.649282,0.367,316.992
2952267,-119.75464,35.649282,0.367,321.2592
2958471,-119.746173,35.64249,0.367,220.98
2958471,-119.746173,35.64249,0.367,248.1072
2958478,-119.743823,35.63615,0.367,263.652
2961362,-119.784408,35.685615,0.367,447.7512
2963902,-119.760213,35.66018,0.367,172.212
2965110,-119.78553,35.682088,0.367,49.9872
2965110,-119.78553,35.682088,0.367,56.6928
3038164,-119.8072793,35.71496014,0.367,69.7992
3044749,-119.786814,35.683851,0.367,306.9336
2958474,-119.744863,35.63973,0.367,243.84
2978457,-119.679281,35.55848,0.367,1972.056
2951981,-119.785854,35.687217,0.367,304.8
2951981,-119.785854,35.687217,0.367,402.336
2951418,-119.773995,35.66685,0.366,84.1248
2958473,-119.744913,35.64086,0.366,170.9928
2958475,-119.745673,35.635161,0.366,108.204
2965748,-119.758713,35.66412,0.366,92.0496
2965748,-119.758713,35.66412,0.366,123.1392
2965748,-119.758713,35.66412,0.366,140.208
3032615,-119.804834,35.698862,0.366,71.3232
3034261,-119.774349,35.687581,0.366,108.5088
3034265,-119.800136,35.707628,0.366,80.1624
3037843,-119.810025,35.70207523,0.366,177.6984
3043482,-119.793662,35.691535,0.366,131.064
2958474,-119.744863,35.63973,0.366,242.9256
3022252,-119.806959,35.704389,0.366,33.528
2951419,-119.772317,35.667468,0.365,168.2496
2958966,-119.777631,35.674672,0.365,223.7232
2970956,-119.730669,35.625057,0.365,273.7104
2972286,-119.748393,35.64041,0.365,346.8624
3012654,-119.761961,35.653615,0.365,270.51
3036127,-119.806099,35.709212,0.365,220.0656
3038163,-119.8128095,35.71497521,0.365,56.6928
3038164,-119.8072793,35.71496014,0.365,53.6448
3043530,-119.795242,35.691592,0.365,146.304
3044742,-119.812413,35.706208,0.365,76.2
3048800,-119.763368,35.650838,0.365,220.98
3053682,-119.795831,35.693854,0.365,108.204
2951419,-119.772317,35.667468,0.364,100.584
2951954,-119.793227,35.692182,0.364,228.6
2951954,-119.793227,35.692182,0.364,327.0504
2958278,-118.962113,35.428796,0.364,168.8592
2958473,-119.744913,35.64086,0.364,175.5648
2963902,-119.760213,35.66018,0.364,202.0824
2965110,-119.78553,35.682088,0.364,129.54
2965110,-119.78553,35.682088,0.364,56.9976
3034261,-119.774349,35.687581,0.364,83.82
3042311,-119.794643,35.691886,0.364,109.728
3043481,-119.795307,35.692463,0.364,158.496
3043534,-119.793267,35.68988,0.364,149.352
3048800,-119.763368,35.650838,0.364,280.7208
2978457,-119.679281,35.55848,0.364,2058.6192
2951419,-119.772317,35.667468,0.363,45.72
2958478,-119.743823,35.63615,0.363,106.68
2963902,-119.760213,35.66018,0.363,50.5968
2965110,-119.78553,35.682088,0.363,182.2704
2965742,-119.758383,35.66464,0.363,57.912
2965748,-119.758713,35.66412,0.363,54.864
2965748,-119.758713,35.66412,0.363,91.7448
2965748,-119.758713,35.66412,0.363,133.8072
3024045,-119.77015,35.664272,0.363,145.9992
3038056,-119.8095157,35.70445877,0.363,93.2688
3042311,-119.794643,35.691886,0.363,158.1912
3042317,-119.793996,35.68973,0.363,97.536
3043530,-119.795242,35.691592,0.363,133.8072
3043534,-119.793267,35.68988,0.363,367.5888
2948715,-119.764432,35.664662,0.363,155.448
2951419,-119.772317,35.667468,0.362,35.6616
2958278,-118.962113,35.428796,0.362,101.8032
2958473,-119.744913,35.64086,0.362,230.124
2965742,-119.758383,35.66464,0.362,117.0432
2965745,-119.759143,35.66477,0.362,131.064
2965748,-119.758713,35.66412,0.362,113.6904
2965748,-119.758713,35.66412,0.362,113.9952
2965748,-119.758713,35.66412,0.362,138.0744
3034479,-119.77857,35.691269,0.362,78.6384
3034265,-119.800136,35.707628,0.362,52.4256
3037839,-119.810781,35.704511,0.362,58.2168
3037926,-119.8018388,35.69067844,0.362,159.7152
3038163,-119.8128095,35.71497521,0.362,46.9392
3038164,-119.8072793,35.71496014,0.362,72.2376
3042311,-119.794643,35.691886,0.362,159.4104
3043486,-119.796355,35.692524,0.362,85.0392
3044749,-119.786814,35.683851,0.362,318.516
2978457,-119.679281,35.55848,0.362,2292.096
2951981,-119.785854,35.687217,0.362,259.08
2963902,-119.760213,35.66018,0.361,85.9536
2965748,-119.758713,35.66412,0.361,92.964
2974685,-119.752773,35.66561,0.361,126.7968
3034264,-119.802826,35.709239,0.361,65.8368
3044749,-119.786814,35.683851,0.361,175.8696
3053682,-119.795831,35.693854,0.361,105.156
3054362,-119.79065,35.686164,0.361,137.7696
2958478,-119.743823,35.63615,0.36,260.9088
2961362,-119.784408,35.685615,0.36,434.0352
2965742,-119.758383,35.66464,0.36,145.0848
2965745,-119.759143,35.66477,0.36,126.1872
2965748,-119.758713,35.66412,0.36,63.7032
2965748,-119.758713,35.66412,0.36,110.0328
2965748,-119.758713,35.66412,0.36,139.2936
2965748,-119.758713,35.66412,0.36,139.5984
2972286,-119.748393,35.64041,0.36,325.5264
3003280,-119.771291,35.670319,0.36,291.084
3012654,-119.761961,35.653615,0.36,36.7284
3038163,-119.8128095,35.71497521,0.36,45.72
3043530,-119.795242,35.691592,0.36,346.8624
3043534,-119.793267,35.68988,0.36,368.5032
3044742,-119.812413,35.706208,0.36,206.0448
2952662,-119.777576,35.676499,0.359,104.8512
2963902,-119.760213,35.66018,0.359,595.2744
2965742,-119.758383,35.66464,0.359,153.6192
2965745,-119.759143,35.66477,0.359,113.0808
2965889,-119.724836,35.58974,0.359,1437.132
3002808,-119.771849,35.673545,0.359,39.0144
3032615,-119.804834,35.698862,0.359,172.5168
3037839,-119.810781,35.704511,0.359,163.9824
3038056,-119.8095157,35.70445877,0.359,56.6928
3038056,-119.8095157,35.70445877,0.359,67.056
3038131,-119.794049,35.68888294,0.359,53.34
3043530,-119.795242,35.691592,0.359,100.584
3054362,-119.79065,35.686164,0.359,160.02
2955337,-119.759786,35.649248,0.358,188.976
2958278,-118.962113,35.428796,0.358,41.148
2958278,-118.962113,35.428796,0.358,116.1288
2965110,-119.78553,35.682088,0.358,104.2416
2965748,-119.758713,35.66412,0.358,114.9096
3037926,-119.8018388,35.69067844,0.358,38.1
3038131,-119.794049,35.68888294,0.358,139.2936
2958471,-119.746173,35.64249,0.357,240.1824
2965745,-119.759143,35.66477,0.357,59.7408
2965748,-119.758713,35.66412,0.357,72.8472
2965748,-119.758713,35.66412,0.357,90.8304
3034479,-119.77857,35.691269,0.357,79.248
3037843,-119.810025,35.70207523,0.357,108.8136
3043534,-119.793267,35.68988,0.357,307.848
3043534,-119.793267,35.68988,0.357,164.592
2951981,-119.785854,35.687217,0.357,42.672
2951954,-119.793227,35.692182,0.356,340.4616
2958473,-119.744913,35.64086,0.356,195.6816
2963902,-119.760213,35.66018,0.356,79.248
2963902,-119.760213,35.66018,0.356,89.6112
2965748,-119.758713,35.66412,0.356,115.5192
3034257,-119.801974,35.694261,0.356,92.0496
3034261,-119.774349,35.687581,0.356,126.492
3043530,-119.795242,35.691592,0.356,148.7424
3043530,-119.795242,35.691592,0.356,225.552
3048800,-119.763368,35.650838,0.356,224.9424
3054362,-119.79065,35.686164,0.356,37.4904
2953933,-119.770123,35.66581,0.355,188.6712
2958278,-118.962113,35.428796,0.355,50.292
2963902,-119.760213,35.66018,0.355,17.0688
2965110,-119.78553,35.682088,0.355,326.136
3034257,-119.801974,35.694261,0.355,72.8472
3037843,-119.810025,35.70207523,0.355,79.248
3037843,-119.810025,35.70207523,0.355,160.9344
3037926,-119.8018388,35.69067844,0.355,41.4528
2951418,-119.773995,35.66685,0.354,180.7464
2963902,-119.760213,35.66018,0.354,75.5904
2965742,-119.758383,35.66464,0.354,123.1392
2965745,-119.759143,35.66477,0.354,118.872
2965748,-119.758713,35.66412,0.354,63.0936
2972286,-119.748393,35.64041,0.354,354.7872
3012654,-119.761961,35.653615,0.354,129.2352
3034261,-119.774349,35.687581,0.354,39.0144
3038164,-119.8072793,35.71496014,0.354,70.7136
3043486,-119.796355,35.692524,0.354,93.5736
3043530,-119.795242,35.691592,0.354,207.264
3043534,-119.793267,35.68988,0.354,166.116
2951419,-119.772317,35.667468,0.353,35.3568
2951419,-119.772317,35.667468,0.353,44.8056
2958473,-119.744913,35.64086,0.353,111.8616
2958475,-119.745673,35.635161,0.353,107.2896
2965745,-119.759143,35.66477,0.353,72.2376
2965748,-119.758713,35.66412,0.353,90.2208
3034257,-119.801974,35.694261,0.353,103.632
3038162,-119.8139816,35.71101128,0.353,55.7784
3043530,-119.795242,35.691592,0.353,286.512
2951419,-119.772317,35.667468,0.352,117.6528
2958278,-118.962113,35.428796,0.352,133.8072
2958473,-119.744913,35.64086,0.352,110.3376
2961362,-119.784408,35.685615,0.352,261.2136
2961362,-119.784408,35.685615,0.352,281.94
2961362,-119.784408,35.685615,0.352,441.0456
2961362,-119.784408,35.685615,0.352,523.0368
2965742,-119.758383,35.66464,0.352,98.4504
2965748,-119.758713,35.66412,0.352,88.392
2965748,-119.758713,35.66412,0.352,89.916
2965748,-119.758713,35.66412,0.352,116.1288
2970956,-119.730669,35.625057,0.352,279.8064
3034257,-119.801974,35.694261,0.352,56.9976
3034261,-119.774349,35.687581,0.352,60.3504
3037839,-119.810781,35.704511,0.352,87.7824
3037843,-119.810025,35.70207523,0.352,44.8056
3043482,-119.793662,35.691535,0.352,194.4624
3044749,-119.786814,35.683851,0.352,384.6576
2958474,-119.744863,35.63973,0.352,220.0656
2965745,-119.759143,35.66477,0.351,120.0912
2965748,-119.758713,35.66412,0.351,91.1352
2965748,-119.758713,35.66412,0.351,117.9576
2965889,-119.724836,35.58974,0.351,1452.372
2972286,-119.748393,35.64041,0.351,357.2256
2980686,-119.77397,35.671468,0.351,403.2504
3038164,-119.8072793,35.71496014,0.351,71.9328
3043486,-119.796355,35.692524,0.351,89.0016
2958471,-119.746173,35.64249,0.35,238.3536
2958473,-119.744913,35.64086,0.35,235.3056
2965742,-119.758383,35.66464,0.35,156.0576
3012654,-119.761961,35.653615,0.35,62.6364
3016932,-119.753739,35.645631,0.35,180.2892
3034257,-119.801974,35.694261,0.35,170.0784
3034286,-119.787819,35.69991,0.35,111.5568
3038056,-119.8095157,35.70445877,0.35,66.7512
3038163,-119.8128095,35.71497521,0.35,86.5632
3042311,-119.794643,35.691886,0.35,185.928
3044749,-119.786814,35.683851,0.35,378.2568
2958278,-118.962113,35.428796,0.349,69.7992
2958278,-118.962113,35.428796,0.349,181.0512
2958472,-119.746793,35.636491,0.349,225.552
2958478,-119.743823,35.63615,0.349,118.2624
2963902,-119.760213,35.66018,0.349,60.96
2965742,-119.758383,35.66464,0.349,78.0288
2965748,-119.758713,35.66412,0.349,138.684
3034479,-119.77857,35.691269,0.349,64.008
