SITE_CODE,SWN,LONGITUDE,LATITUDE,WSE_m,year,date_long
419984N1215587W001,48N04E18L003M,-121.559,41.9983,1232.684352,2017.0,2017-10-25 12:00:00
419980N1215360W001,48N04E17C001M,-121.536,41.998000000000005,1229.480904,2017.0,2017-10-25 12:00:00
419980N1215138W001,48N04E16L002M,-121.514,41.998000000000005,1225.57032,2017.0,2017-10-25 12:00:00
342071N1162446W001,01N07E03D002S,-116.245,34.2071,658.770336,2017.0,2017-10-25 12:00:00
419044N1213367W001,47N06E19D002M,-121.337,41.9044,1220.916024,2017.0,2017-10-25 12:00:00
419972N1214843W001,48N04E14M001M,-121.484,41.9972,1230.4593120000002,2017.0,2017-10-25 12:00:00
419929N1215587W001,48N04E19C001M,-121.559,41.9936,1233.184224,2017.0,2017-10-25 12:00:00
342389N1164156W001,02N05E24P001S,-116.416,34.2389,914.3298960000001,2017.0,2017-10-25 12:00:00
419976N1213967W001,41S12E22Q001W,-121.397,41.9976,1232.909904,2017.0,2017-10-25 12:00:00
418863N1213240W001,47N06E30H001M,-121.324,41.8863,1217.800968,2017.0,2017-10-25 12:00:00
419609N1214007W001,48N05E33H001M,-121.40100000000001,41.9609,1229.605872,2017.0,2017-10-25 12:00:00
419834N1213909W001,48N05E22L001M,-121.391,41.9834,1231.215216,2017.0,2017-10-25 12:00:00
420050N1213706W001,41S12E23H001W,-121.37,42.005,1237.771464,2017.0,2017-10-25 12:00:00
419828N1213501W001,48N05E24P001M,-121.35,41.9828,1235.497656,2017.0,2017-10-25 12:00:00
419783N1215575W001,48N04E30C002M,-121.557,41.9782,1228.14588,2017.0,2017-10-25 12:00:00
419844N1215056W001,48N04E22M001M,-121.506,41.9845,1228.072728,2017.0,2017-10-25 12:00:00
419756N1215209W001,48N04E28D001M,-121.521,41.9755,1226.234784,2017.0,2017-10-25 12:00:00
375758N1211918W001,,-121.19200000000001,37.5758,7.641336000000001,2017.0,2017-10-25 12:15:00
341789N1162469W001,01N07E10N001S,-116.24600000000001,34.1792,660.544272,2017.0,2017-10-25 12:19:00
341317N1162475W001,01N07E34D001S,-116.24700000000001,34.1321,687.961032,2017.0,2017-10-25 12:36:00
374568N1211673W001,,-121.167,37.4568,12.323064,2017.0,2017-10-25 12:50:00
341336N1162778W001,01N07E32C001S,-116.277,34.1339,687.259992,2017.0,2017-10-25 12:50:00
355458N1193501W001,27S24E26R002M,-119.35,35.5458,-9.259824,2017.0,2017-10-25 13:10:00
374418N1211418W001,,-121.14200000000001,37.4418,14.11224,2017.0,2017-10-25 13:22:00
341345N1163514W001,01N06E34D003S,-116.35,34.1347,758.7935040000001,2017.0,2017-10-25 13:29:00
373943N1211280W001,,-121.12799999999999,37.3943,15.861792000000001,2017.0,2017-10-25 13:35:00
341345N1163514W002,01N06E34D004S,-116.35,34.1347,758.7264480000001,2017.0,2017-10-25 13:40:00
340816N1177450W001,01S08W17P004S,-117.745,34.0816,267.611352,2017.0,2017-10-25 13:45:00
341345N1163514W003,01N06E34D005S,-116.35,34.1347,758.641104,2017.0,2017-10-25 13:56:00
373730N1211119W001,,-121.11200000000001,37.373000000000005,11.722608000000001,2017.0,2017-10-25 13:58:00
373468N1210766W001,,-121.07700000000001,37.3468,10.539984,2017.0,2017-10-25 14:11:00
342593N1163956W001,02N06E18F001S,-116.396,34.2593,904.67688,2017.0,2017-10-25 14:13:00
341006N1177096W001,,-117.71,34.1006,318.893952,2017.0,2017-10-25 15:15:00
350931N1188615W001,32S29E33R001M,-118.86200000000001,35.0931,49.54828800000001,2017.0,2017-10-25 15:32:00
352347N1192413W001,31S25E13B001M,-119.241,35.2347,45.104304,2017.0,2017-10-25 16:40:00
350347N1188423W001,11N18W18L001S,-118.84200000000001,35.0347,43.443144000000004,2017.0,2017-10-25 16:41:00
356017N1193937W001,27S24E04P001M,-119.39399999999999,35.6017,-21.284184,2017.0,2017-10-25 16:46:00
352383N1192126W001,31S26E08P001M,-119.213,35.2383,35.801808,2017.0,2017-10-25 16:54:00
356047N1194292W001,27S24E06P001M,-119.429,35.6047,-20.866608,2017.0,2017-10-25 16:57:00
352453N1192087W001,31S26E08G001M,-119.209,35.2453,44.948856,2017.0,2017-10-25 17:04:00
356011N1194560W001,27S23E02R001M,-119.456,35.6011,38.560248,2017.0,2017-10-25 17:15:00
355869N1194384W001,27S23E12R001M,-119.43799999999999,35.5869,-19.650456000000002,2017.0,2017-10-25 17:24:00
352231N1192098W001,31S26E20C001M,-119.21,35.2231,44.330112,2017.0,2017-10-25 17:25:00
355797N1194384W001,27S23E13H001M,-119.43799999999999,35.5797,-20.260056000000002,2017.0,2017-10-25 17:31:00
355725N1194384W001,27S23E13R001M,-119.43799999999999,35.5725,-22.393656,2017.0,2017-10-25 17:36:00
352200N1192037W001,31S26E20A001M,-119.204,35.22,40.974264000000005,2017.0,2017-10-25 17:41:00
355581N1194470W001,27S23E24Q001M,-119.447,35.5581,-21.174456,2017.0,2017-10-25 17:43:00
352125N1191992W001,31S26E21N001M,-119.199,35.2125,37.008816,2017.0,2017-10-25 17:55:00
355328N1194818W001,27S23E34K001M,-119.48200000000001,35.5328,-13.95984,2017.0,2017-10-25 18:03:00
352050N1191815W001,31S26E27D001M,-119.181,35.205,34.256472,2017.0,2017-10-25 18:18:00
352053N1191992W001,31S26E28D001M,-119.199,35.2053,36.704016,2017.0,2017-10-25 18:26:00
355436N1192156W001,27S26E31C001M,-119.21600000000001,35.5436,41.48328,2017.0,2017-10-25 18:29:00
352039N1192220W001,31S26E30G003M,-119.22200000000001,35.2039,41.888664000000006,2017.0,2017-10-25 18:36:00
355397N1194384W001,27S24E31D001M,-119.43799999999999,35.5397,-16.904208,2017.0,2017-10-25 18:38:00
355436N1194212W001,27S24E30R001M,-119.421,35.5436,12.362688000000002,2017.0,2017-10-25 18:45:00
355575N1194126W001,27S24E29C001M,-119.413,35.5575,-16.288512,2017.0,2017-10-25 18:55:00
355831N1194209W001,27S24E18A001M,-119.421,35.5831,-21.168360000000003,2017.0,2017-10-25 19:04:00
351694N1190530W001,32S27E02P001M,-119.053,35.1694,54.647592,2017.0,2017-10-25 19:21:00
341219N1176980W001,,-117.698,34.1219,382.94462400000003,2017.0,2017-10-25 19:30:00
355733N1193942W001,27S24E16P001M,-119.39399999999999,35.5733,-17.199864,2017.0,2017-10-25 19:43:00
351386N1190751W001,32S27E16R002M,-119.075,35.1386,66.86397600000001,2017.0,2017-10-25 19:45:00
355575N1193856W001,27S24E28A001M,-119.38600000000001,35.5575,-12.320016,2017.0,2017-10-25 19:53:00
351247N1190518W001,32S27E23P001M,-119.052,35.1247,85.615272,2017.0,2017-10-25 20:00:00
355586N1193545W001,27S24E23Q002M,-119.355,35.5586,32.647128,2017.0,2017-10-25 20:02:00
351250N1190338W001,32S27E24P001M,-119.03399999999999,35.125,87.501984,2017.0,2017-10-25 20:11:00
351255N1190260W001,32S27E24R001M,-119.02600000000001,35.1255,90.001344,2017.0,2017-10-25 20:20:00
355408N1193856W001,27S24E33A001M,-119.38600000000001,35.5408,-13.840968,2017.0,2017-10-25 20:40:00
355283N1193960W001,28S24E04C001M,-119.396,35.5283,-14.602967999999999,2017.0,2017-10-25 20:50:00
355152N1193602W001,28S24E02P001M,-119.36,35.5152,-9.442704,2017.0,2017-10-25 20:57:00
334686N1176782W002,,-117.678,33.4686,1.4599920000000002,2017.0,2017-10-25 21:00:00
341416N1176876W001,,-117.68799999999999,34.1416,476.277432,2017.0,2017-10-25 21:15:00
354417N1193584W001,29S24E02A001M,-119.35799999999999,35.4417,-2.538984,2017.0,2017-10-25 21:38:00
354344N1193584W001,29S24E02J001M,-119.35799999999999,35.4344,0.813816,2017.0,2017-10-25 21:43:00
354131N1193590W001,29S24E11R001M,-119.359,35.4131,6.605016000000001,2017.0,2017-10-25 21:49:00
354203N1193942W001,29S24E09H001M,-119.39399999999999,35.4203,3.8557200000000003,2017.0,2017-10-25 21:57:00
354208N1194038W001,29S24E09F001M,-119.404,35.4208,2.02692,2017.0,2017-10-25 22:03:00
354128N1193409W001,29S24E13A001M,-119.34100000000001,35.4128,3.258312,2017.0,2017-10-25 22:15:00
354383N1193315W001,29S25E06B001M,-119.33200000000001,35.4383,-0.094488,2017.0,2017-10-25 22:31:00
384881N1216952W001,08N03E31N001M,-121.695,38.4881,-0.661416,2017.0,2017-10-26 00:00:00
384757N1216466W001,07N03E04Q001M,-121.647,38.4757,1.1338560000000002,2017.0,2017-10-26 00:00:00
385162N1215818W001,08N04E19N001M,-121.58200000000001,38.5162,3.2705040000000003,2017.0,2017-10-26 00:00:00
387719N1198017W001,,-119.802,38.7719,1699.0740720000001,2017.0,2017-10-26 00:00:00
336807N1162533W001,06S07E04H001S,-116.25299999999999,33.6807,-31.541313600000006,2017.0,2017-10-26 00:00:00
384938N1216714W001,08N03E32L001M,-121.671,38.4938,0.8321040000000001,2017.0,2017-10-26 00:00:00
385298N1216943W001,08N03E19D003M,-121.694,38.5298,1.8409920000000002,2017.0,2017-10-26 00:00:00
387719N1198017W002,,-119.802,38.7719,1699.131984,2017.0,2017-10-26 00:00:00
370480N1208166W001,10S11E19M001M,-120.81700000000001,37.048,29.882592000000002,2017.0,2017-10-26 00:00:00
354048N1190102W001,29S28E18K001M,-119.01,35.4048,101.43439200000002,2017.0,2017-10-26 00:00:00
374607N1211652W001,05S07E35G001M,-121.165,37.4607,14.932152000000002,2017.0,2017-10-26 00:00:00
375007N1211816W001,05S07E15G001M,-121.182,37.5007,10.872216000000002,2017.0,2017-10-26 00:00:00
340682N1175896W001,01S07W23M001S,-117.59,34.0682,191.4144,2017.0,2017-10-26 00:00:00
375130N1211957W001,05S07E09J001M,-121.196,37.513000000000005,8.634984,2017.0,2017-10-26 00:00:00
383796N1218218W001,06N01E12M001M,-121.822,38.3796,8.9154,2017.0,2017-10-26 00:00:00
382211N1218425W001,04N01E02E001M,-121.84299999999999,38.2211,17.074896000000003,2017.0,2017-10-26 00:00:00
337222N1170733W001,,-117.073,33.7222,438.79008,2017.0,2017-10-26 00:00:00
337217N1170731W001,,-117.073,33.7217,440.10072,2017.0,2017-10-26 00:00:00
338194N1169814W001,,-116.98100000000001,33.8194,376.11710400000004,2017.0,2017-10-26 00:00:00
384159N1217303W001,07N02E35D001M,-121.73,38.4159,4.239768000000001,2017.0,2017-10-26 00:00:00
374868N1211413W001,05S07E24H001M,-121.141,37.4868,12.8778,2017.0,2017-10-26 00:00:00
337222N1170732W001,,-117.073,33.7222,441.511944,2017.0,2017-10-26 00:00:00
384159N1217303W003,07N02E35D003M,-121.73,38.4159,0.765048,2017.0,2017-10-26 00:00:00
341308N1180857W002,01N12W36H003S,-118.086,34.1308,117.04320000000001,2017.0,2017-10-26 00:00:00
375321N1211363W001,05S08E06E001M,-121.13600000000001,37.5321,11.59764,2017.0,2017-10-26 00:00:00
384165N1218599W001,07N01E33A001M,-121.86,38.4165,7.522464,2017.0,2017-10-26 00:00:00
384159N1217303W002,07N02E35D002M,-121.73,38.4159,2.8437840000000003,2017.0,2017-10-26 00:00:00
341039N1177292W001,01S08W09E002S,-117.729,34.1039,316.745112,2017.0,2017-10-26 00:15:00
341219N1176980W001,,-117.698,34.1219,382.95681600000006,2017.0,2017-10-26 04:30:00
335045N1176466W001,08S07W06J004S,-117.647,33.5045,28.74264,2017.0,2017-10-26 06:00:00
334890N1176668W001,08S08W12L001S,-117.667,33.489000000000004,9.61644,2017.0,2017-10-26 06:00:00
341142N1177258W001,01S08W04L001S,-117.726,34.1142,365.488728,2017.0,2017-10-26 06:45:00
350342N1188465W001,11N18W18N001S,-118.84700000000001,35.0342,51.36489600000001,2017.0,2017-10-26 08:16:00
387690N1197971W001,,-119.79700000000001,38.769,1689.4302,2017.0,2017-10-26 08:30:00
373260N1204880W001,07S13E13H001M,-120.488,37.326,27.361896,2017.0,2017-10-26 08:35:00
373260N1204880W002,07S13E13H002M,-120.488,37.326,25.837896,2017.0,2017-10-26 08:39:00
387674N1197932W001,,-119.79299999999999,38.7674,1685.0654640000002,2017.0,2017-10-26 08:39:00
350311N1188642W001,11N19W13N001S,-118.86399999999999,35.0311,52.279296,2017.0,2017-10-26 08:42:00
373260N1204880W003,07S13E13H003M,-120.488,37.326,22.942296,2017.0,2017-10-26 08:44:00
350380N1188654W001,11N19W14H001S,-118.865,35.038000000000004,65.845944,2017.0,2017-10-26 08:48:00
387696N1197843W001,,-119.78399999999999,38.7696,1671.41652,2017.0,2017-10-26 08:49:00
350322N1188766W001,11N19W14Q001S,-118.87700000000001,35.0322,52.06898400000001,2017.0,2017-10-26 08:57:00
387738N1197842W001,,-119.78399999999999,38.7738,1668.395952,2017.0,2017-10-26 09:00:00
350314N1188806W001,11N19W14N001S,-118.881,35.0314,52.282344,2017.0,2017-10-26 09:03:00
387756N1197882W001,,-119.788,38.7756,1671.062952,2017.0,2017-10-26 09:10:00
350344N1188998W001,11N19W15N001S,-118.9,35.0344,69.046344,2017.0,2017-10-26 09:10:00
387733N1197942W001,,-119.794,38.7733,1677.28392,2017.0,2017-10-26 09:23:00
375441N1209343W001,04S09E36E001M,-120.934,37.5439,17.230344000000002,2017.0,2017-10-26 09:30:00
350128N1189084W001,11N19W28G001S,-118.90700000000001,35.012,54.864000000000004,2017.0,2017-10-26 09:33:00
387763N1197901W001,,-119.79,38.7763,1673.3428560000002,2017.0,2017-10-26 09:39:00
387776N1197954W001,,-119.795,38.7776,1674.7357920000002,2017.0,2017-10-26 09:45:00
342367N1164411W001,02N05E27A001S,-116.441,34.2363,983.068392,2017.0,2017-10-26 09:46:00
387805N1197903W002,,-119.79,38.7805,1674.720552,2017.0,2017-10-26 09:53:00
387805N1197903W001,,-119.79,38.7805,1669.6486800000002,2017.0,2017-10-26 09:54:00
341019N1177576W001,01S08W07G002S,-117.758,34.1019,261.637272,2017.0,2017-10-26 10:00:00
350469N1189488W001,11N19W07P001S,-118.949,35.0469,19.062192,2017.0,2017-10-26 10:02:00
345185N1172729W001,05N04W14L002S,-117.273,34.5185,834.539352,2017.0,2017-10-26 10:05:00
345185N1172729W002,05N04W14L003S,-117.273,34.5185,834.539352,2017.0,2017-10-26 10:13:00
387792N1197830W001,,-119.78299999999999,38.7792,1664.918184,2017.0,2017-10-26 10:24:00
350533N1189356W001,11N19W07H002S,-118.936,35.0533,9.613392000000001,2017.0,2017-10-26 10:25:00
350600N1189259W001,11N19W05Q001S,-118.926,35.06,13.877544,2017.0,2017-10-26 10:34:00
387762N1197621W001,,-119.762,38.7762,1648.9100880000003,2017.0,2017-10-26 10:47:00
350527N1189099W001,11N19W09F001S,-118.91,35.0527,50.151792,2017.0,2017-10-26 10:49:00
344681N1172809W001,04N04W03A002S,-117.281,34.4681,848.002368,2017.0,2017-10-26 10:54:00
390458N1216114W004,14N03E23D006M,-121.611,39.0458,7.958328,2017.0,2017-10-26 10:59:00
350414N1188913W001,11N19W15G001S,-118.891,35.0414,116.290344,2017.0,2017-10-26 11:01:00
387736N1197768W002,,-119.777,38.7736,1664.5188960000003,2017.0,2017-10-26 11:06:00
344681N1172809W002,04N04W03A003S,-117.281,34.4681,840.400656,2017.0,2017-10-26 11:06:00
387736N1197768W001,,-119.777,38.7736,1664.424408,2017.0,2017-10-26 11:08:00
390458N1216114W001,14N03E23D003M,-121.611,39.0458,7.4676,2017.0,2017-10-26 11:12:00
344681N1172809W003,04N04W03A004S,-117.281,34.4681,840.357984,2017.0,2017-10-26 11:12:00
390458N1216114W002,14N03E23D004M,-121.611,39.0458,5.952744000000001,2017.0,2017-10-26 11:12:00
387723N1197768W001,,-119.777,38.7723,1664.811504,2017.0,2017-10-26 11:14:00
390458N1216114W003,14N03E23D005M,-121.611,39.0458,8.446008,2017.0,2017-10-26 11:15:00
387724N1197768W001,,-119.777,38.7724,1665.009624,2017.0,2017-10-26 11:17:00
387663N1197853W001,,-119.785,38.7663,1673.172168,2017.0,2017-10-26 11:23:00
344681N1172809W004,04N04W03A005S,-117.281,34.4681,840.3854160000001,2017.0,2017-10-26 11:24:00
387670N1197816W001,,-119.78200000000001,38.766999999999996,1671.956016,2017.0,2017-10-26 11:28:00
388005N1197632W002,,-119.76299999999999,38.8005,1590.412872,2017.0,2017-10-26 11:44:00
341359N1176807W001,01N08W36D001S,-117.681,34.1359,457.727304,2017.0,2017-10-26 11:45:00
388005N1197632W001,,-119.76299999999999,38.8005,1587.36792,2017.0,2017-10-26 11:47:00
350456N1189184W001,11N19W08R001S,-118.91799999999999,35.0456,53.199792,2017.0,2017-10-26 11:57:00
342389N1164156W001,02N05E24P001S,-116.416,34.2389,914.320752,2017.0,2017-10-26 12:00:00
418396N1214000W001,46N05E09J003M,-121.4,41.8396,1220.5075920000002,2017.0,2017-10-26 12:00:00
418222N1214176W001,46N05E16N001M,-121.417,41.8222,1217.974704,2017.0,2017-10-26 12:00:00
418852N1213706W001,47N05E26F001M,-121.37100000000001,41.8852,1226.3719440000002,2017.0,2017-10-26 12:00:00
418385N1213278W001,46N06E07K002M,-121.32799999999999,41.8385,1217.785728,2017.0,2017-10-26 12:00:00
335006N1176517W001,08S07W06P004S,-117.652,33.5006,25.584912,2017.0,2017-10-26 12:00:00
418133N1213697W001,46N05E23G002M,-121.37,41.8133,1218.517248,2017.0,2017-10-26 12:00:00
419406N1214179W001,47N05E04M001M,-121.41799999999999,41.9406,1228.849968,2017.0,2017-10-26 12:00:00
418745N1214096W001,47N05E33F001M,-121.41,41.8745,1226.100672,2017.0,2017-10-26 12:00:00
418115N1214147W001,46N05E21M001M,-121.415,41.8114,1216.3044,2017.0,2017-10-26 12:00:00
418488N1213525W001,46N05E01P001M,-121.353,41.8488,1228.517736,2017.0,2017-10-26 12:00:00
418410N1213207W001,46N06E08E001M,-121.321,41.8409,1218.2094,2017.0,2017-10-26 12:00:00
418111N1214022W001,46N05E21J001M,-121.402,41.81100000000001,1227.801456,2017.0,2017-10-26 12:00:00
418570N1213981W001,46N05E03M002M,-121.398,41.857,1220.1723120000001,2017.0,2017-10-26 12:00:00
418570N1213980W001,46N05E03M001M,-121.398,41.857,1220.5655040000001,2017.0,2017-10-26 12:00:00
418601N1213501W001,46N05E01B001M,-121.35,41.8601,1217.758296,2017.0,2017-10-26 12:00:00
418512N1213927W001,46N05E03P001M,-121.39299999999999,41.8512,1221.976728,2017.0,2017-10-26 12:00:00
418086N1213531W001,46N05E24P002M,-121.353,41.8086,1217.581512,2017.0,2017-10-26 12:00:00
418534N1213953W001,46N05E03M003M,-121.395,41.8535,1219.71816,2017.0,2017-10-26 12:00:00
388254N1197602W001,,-119.76,38.8254,1511.8140960000003,2017.0,2017-10-26 12:07:00
388322N1197574W001,,-119.757,38.8322,1502.164128,2017.0,2017-10-26 12:18:00
346750N1173382W001,07N04W19Q005S,-117.338,34.675,766.873752,2017.0,2017-10-26 12:20:00
350372N1189687W001,11N20W13L001S,-118.969,35.0372,54.11724000000001,2017.0,2017-10-26 12:25:00
350425N1189674W001,11N20W13G001S,-118.96700000000001,35.0425,46.46676,2017.0,2017-10-26 12:31:00
350667N1189848W001,11N20W02L001S,-118.985,35.0667,16.160496000000002,2017.0,2017-10-26 12:42:00
342211N1164019W001,02N06E31D001S,-116.40100000000001,34.2211,936.78756,2017.0,2017-10-26 12:42:00
388088N1197777W001,,-119.77799999999999,38.8088,1547.369016,2017.0,2017-10-26 12:43:00
346750N1173382W002,07N04W19Q006S,-117.338,34.675,764.008632,2017.0,2017-10-26 12:45:00
365739N1202791W001,15S16E31N002M,-120.279,36.5736,11.289792,2017.0,2017-10-26 12:45:00
365742N1202785W001,15S16E31N003M,-120.279,36.5737,26.926032000000003,2017.0,2017-10-26 12:48:00
388199N1197771W001,,-119.777,38.8199,1524.612648,2017.0,2017-10-26 12:52:00
346750N1173382W003,07N04W19Q007S,-117.338,34.675,762.249936,2017.0,2017-10-26 12:57:00
388290N1197837W001,,-119.78399999999999,38.829,1521.2232720000002,2017.0,2017-10-26 13:00:00
334817N1176783W001,08S08W12A002S,-117.678,33.4817,10.030968,2017.0,2017-10-26 13:00:00
350697N1190170W001,11N20W04G001S,-119.01700000000001,35.0697,51.057048,2017.0,2017-10-26 13:01:00
350664N1190295W001,11N20W05J002S,-119.029,35.0664,30.6324,2017.0,2017-10-26 13:15:00
350594N1190216W001,11N20W09C001S,-119.022,35.0594,55.543704,2017.0,2017-10-26 13:30:00
388305N1197699W001,,-119.77,38.8305,1503.8557680000001,2017.0,2017-10-26 13:32:00
367493N1181543W001,,-118.154,36.7493,1161.784824,2017.0,2017-10-26 13:32:00
388406N1197697W001,,-119.77,38.8406,1489.0059119999999,2017.0,2017-10-26 13:40:00
340816N1177450W001,01S08W17P004S,-117.745,34.0816,267.605256,2017.0,2017-10-26 14:00:00
388367N1197794W001,,-119.779,38.8367,1495.482912,2017.0,2017-10-26 14:00:00
388151N1197788W001,,-119.779,38.8151,1535.9664480000001,2017.0,2017-10-26 14:11:00
350766N1190413W001,12N20W32P001S,-119.041,35.0766,38.243256,2017.0,2017-10-26 14:17:00
341514N1176794W001,,-117.679,34.1514,568.4184720000001,2017.0,2017-10-26 14:30:00
350778N1190826W001,12N21W36N001S,-119.083,35.0778,62.46876,2017.0,2017-10-26 14:37:00
350589N1191392W001,11N21W08A001S,-119.139,35.0589,19.510248000000004,2017.0,2017-10-26 15:00:00
350589N1191721W001,11N21W07D001S,-119.17200000000001,35.0589,61.420248,2017.0,2017-10-26 15:10:00
341006N1177096W001,,-117.71,34.1006,318.88176000000004,2017.0,2017-10-26 15:30:00
354344N1191337W001,29S26E01K001M,-119.134,35.4344,31.129224,2017.0,2017-10-26 15:41:00
354344N1191776W001,29S26E03E001M,-119.178,35.4344,11.801856,2017.0,2017-10-26 16:04:00
354161N1191937W001,29S26E09P001M,-119.194,35.4161,23.719535999999998,2017.0,2017-10-26 16:49:00
354091N1192007W001,29S26E17H001M,-119.20100000000001,35.4091,21.098256,2017.0,2017-10-26 16:55:00
353997N1191901W001,29S26E16P001M,-119.19,35.3997,21.890736,2017.0,2017-10-26 17:00:00
354133N1191820W001,29S26E09R001M,-119.182,35.4133,27.925776000000003,2017.0,2017-10-26 17:08:00
354139N1191743W001,29S26E10P001M,-119.17399999999999,35.4139,30.272736,2017.0,2017-10-26 17:12:00
353800N1192188W001,29S26E30A001M,-119.219,35.38,30.324552,2017.0,2017-10-26 18:09:00
353872N1192387W001,29S25E24K001M,-119.23899999999999,35.3872,23.350728,2017.0,2017-10-26 18:24:00
353944N1192387W001,29S25E24B001M,-119.23899999999999,35.3944,23.716488000000002,2017.0,2017-10-26 18:34:00
354206N1193092W001,29S25E08H001M,-119.309,35.4206,-0.08534400000000002,2017.0,2017-10-26 19:00:00
353839N1193503W001,29S24E24P001M,-119.35,35.3839,10.140696000000002,2017.0,2017-10-26 19:22:00
341416N1176876W001,,-117.68799999999999,34.1416,476.268288,2017.0,2017-10-26 21:30:00
334686N1176782W002,,-117.678,33.4686,1.414272,2017.0,2017-10-26 22:00:00
388307N1214872W001,11N04E01M002M,-121.48700000000001,38.8307,-4.651248,2017.0,2017-10-27 00:00:00
388473N1214905W001,12N04E35H001M,-121.491,38.8473,-9.226296,2017.0,2017-10-27 00:00:00
335069N1176425W001,08S07W06H004S,-117.64299999999999,33.5069,31.421832000000002,2017.0,2017-10-27 00:00:00
388029N1214145W001,11N05E16H001M,-121.415,38.8029,-6.504432,2017.0,2017-10-27 00:00:00
388667N1214513W001,12N05E29D001M,-121.45100000000001,38.8667,0.6766560000000001,2017.0,2017-10-27 00:00:00
388531N1214244W001,12N05E33C001M,-121.42399999999999,38.8531,-0.8747760000000001,2017.0,2017-10-27 00:00:00
388546N1214859W001,12N04E25N001M,-121.486,38.8546,5.553456,2017.0,2017-10-27 00:00:00
388625N1213791W001,12N05E26H002M,-121.37899999999999,38.8625,8.116824,2017.0,2017-10-27 00:00:00
341600N1165131W001,02N01E11N003S,-116.855,34.2667,2045.6652000000001,2017.0,2017-10-27 00:00:00
336020N1161925W001,06S08E31P001S,-116.193,33.602,-42.634204800000006,2017.0,2017-10-27 00:00:00
341602N1165014W001,02N01E12P001S,-116.835,34.2666,2043.4096800000002,2017.0,2017-10-27 00:00:00
388837N1214520W001,12N05E18R001M,-121.45200000000001,38.8837,-0.420624,2017.0,2017-10-27 00:00:00
341511N1164858W001,02N02E19A008S,-116.81,34.2496,2060.23464,2017.0,2017-10-27 00:00:00
388710N1214870W001,12N04E24M002M,-121.48700000000001,38.871,1.8348959999999999,2017.0,2017-10-27 00:00:00
387943N1213856W001,11N05E23B001M,-121.38600000000001,38.7943,-2.420112,2017.0,2017-10-27 00:00:00
393258N1201435W001,,-120.14299999999999,39.3258,1737.0856800000001,2017.0,2017-10-27 00:00:00
388069N1214338W001,11N05E17A004M,-121.434,38.8069,-7.327392,2017.0,2017-10-27 00:00:00
341514N1176794W001,,-117.679,34.1514,568.433712,2017.0,2017-10-27 01:15:00
341142N1177258W001,01S08W04L001S,-117.726,34.1142,365.49482400000005,2017.0,2017-10-27 07:00:00
334890N1176668W001,08S08W12L001S,-117.667,33.489000000000004,8.558784,2017.0,2017-10-27 08:00:00
340481N1174911W001,,-117.491,34.0481,210.635088,2017.0,2017-10-27 08:09:00
351156N1190915W001,32S27E28M001M,-119.09200000000001,35.1156,85.20684000000001,2017.0,2017-10-27 08:30:00
373260N1204880W004,07S13E13H004M,-120.488,37.326,22.485096,2017.0,2017-10-27 08:48:00
386814N1213809W001,09N06E06A001M,-121.381,38.6814,-7.43712,2017.0,2017-10-27 09:00:00
350958N1190788W001,32S27E33R001M,-119.079,35.0958,83.884008,2017.0,2017-10-27 09:11:00
350961N1190435W001,32S27E35R001M,-119.044,35.0961,51.239928000000006,2017.0,2017-10-27 09:21:00
362258N1198871W001,20S19E02D001M,-119.887,36.2257,-10.02792,2017.0,2017-10-27 09:32:00
372964N1204867W001,07S14E30R001M,-120.48700000000001,37.2964,22.165056,2017.0,2017-10-27 09:39:00
350947N1191370W001,32S26E36P002M,-119.137,35.0947,71.14946400000001,2017.0,2017-10-27 09:40:00
372964N1204867W003,07S14E30R003M,-120.48700000000001,37.2964,27.041856000000003,2017.0,2017-10-27 09:45:00
372964N1204867W002,07S14E30R002M,-120.48700000000001,37.2964,26.737056000000003,2017.0,2017-10-27 09:47:00
337779N1179480W002,,-117.948,33.7779,2.6090880000000003,2017.0,2017-10-27 09:49:00
372964N1204867W004,07S14E30R004M,-120.48700000000001,37.2964,27.346656,2017.0,2017-10-27 09:50:00
351092N1191270W001,32S27E30N001M,-119.12700000000001,35.1092,70.893432,2017.0,2017-10-27 09:56:00
362258N1198699W001,20S19E02A001M,-119.87,36.2259,-9.326880000000001,2017.0,2017-10-27 10:12:00
337779N1179480W003,,-117.948,33.7779,4.288536000000001,2017.0,2017-10-27 10:16:00
350786N1191720W001,12N22W36R002S,-119.17200000000001,35.0786,48.911256,2017.0,2017-10-27 10:24:00
362190N1198870W001,20S19E02E002M,-119.887,36.219,2.286,2017.0,2017-10-27 10:32:00
337779N1179480W001,04S10W32K001S,-117.948,33.7779,12.978384,2017.0,2017-10-27 10:42:00
362111N1198866W001,20S19E02N001M,-119.887,36.2119,17.58696,2017.0,2017-10-27 10:43:00
350964N1191802W001,32S26E34N001M,-119.18,35.0964,73.712832,2017.0,2017-10-27 10:48:00
362103N1198869W001,20S19E11D003M,-119.887,36.2103,2.7432000000000003,2017.0,2017-10-27 10:52:00
362042N1198871W001,20S19E11E001M,-119.887,36.2045,-0.6096,2017.0,2017-10-27 11:00:00
362014N1198871W001,20S19E11N001M,-119.887,36.1968,14.72184,2017.0,2017-10-27 11:10:00
361966N1198869W001,20S19E11N005M,-119.887,36.1966,-2.22504,2017.0,2017-10-27 11:15:00
